task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
HumanEval/74,humaneval_plus,0,True,True,True,stop,stop,266,266,8.282873573480012,8.282873573480012,results/baseline/primary/repeat-0/HumanEval_74.json,results/dflash15/primary/repeat-0/HumanEval_74.json,54fcd4d3cb665b305e234a03c80b3f1d84f8314842b2caa0805f121a60ab8076,93c0eb60d3642d5e739f2beb7dbcb1140456e045f9cc6275cb29f1f32c289f49
HumanEval/75,humaneval_plus,0,True,True,True,stop,stop,283,283,6.851955338884189,6.851955338884189,results/baseline/primary/repeat-0/HumanEval_75.json,results/dflash15/primary/repeat-0/HumanEval_75.json,5adc006da81d19661a2d1e9af8e1852cd25424cc94d47b39c06b7f1480a58777,d5899c9d5d3d6ecb16f2a6c3b6afba48db464c2535d3953cbbc7e1cd93dbc363
HumanEval/76,humaneval_plus,0,False,False,False,stop,stop,689,668,3.625996729190531,3.515480138025072,results/baseline/primary/repeat-0/HumanEval_76.json,results/dflash15/primary/repeat-0/HumanEval_76.json,aa79f085860fce5975799d1d47433ab6622fc1b2115e8b8dfdf85a6dbf32af69,d1b94598f8a40dbd3b422689f975abeb56ea9a9ebb30fe8526fcf3176079728f
HumanEval/77,humaneval_plus,0,True,True,True,stop,stop,248,248,5.13032952104899,5.13032952104899,results/baseline/primary/repeat-0/HumanEval_77.json,results/dflash15/primary/repeat-0/HumanEval_77.json,eeac35b113c0f27d42ddb0a334021607c34d460bcf8825cbe9a1a041ae9c506c,5b13a68889d610253a443ef42955c52679b9d4495735e71d3feea6a836946dae
HumanEval/78,humaneval_plus,0,True,True,True,stop,stop,383,383,7.672744471144986,7.672744471144986,results/baseline/primary/repeat-0/HumanEval_78.json,results/dflash15/primary/repeat-0/HumanEval_78.json,021fb1b76e5a1bb87cb83e190c98799e9ee2f94c9ad24261acd5934df2a9fe15,2dd6101f175fbd98f8b60115ddc9b009efef243d8963648f04b89c8a9a74d869
HumanEval/79,humaneval_plus,0,True,True,True,stop,stop,209,209,6.288251481305369,6.28825148130537,results/baseline/primary/repeat-0/HumanEval_79.json,results/dflash15/primary/repeat-0/HumanEval_79.json,6e41498259c2f949947b34d0402479bfb9d03bc5f675fab6113a8cafda3e1171,1ce95e81f4d8ebf192b5b2fc784a15a48c456d0a720b7b75efe8630417a51fa8
HumanEval/80,humaneval_plus,0,True,True,True,stop,stop,194,194,7.932055728426339,7.93205572842634,results/baseline/primary/repeat-0/HumanEval_80.json,results/dflash15/primary/repeat-0/HumanEval_80.json,e88107455b2947c259f7be7aaaeecb22f9d606f09d1c182e7ad7dd663ea6b2ef,5688a1478911b3db0df30471f18fc312187e5fb9648be1678f4a1dbd27132cf2
HumanEval/81,humaneval_plus,0,True,True,True,stop,stop,524,524,7.79853651698722,7.79853651698722,results/baseline/primary/repeat-0/HumanEval_81.json,results/dflash15/primary/repeat-0/HumanEval_81.json,f55075018f7da705abe35d4ee2e447c1d7f9a810532d07f458a23690a4a4a659,592438a7764e44ed383fa1904647d3e6fa3614031ba5c3049f9f8384267508ec
HumanEval/82,humaneval_plus,0,True,True,True,stop,stop,170,170,7.05472667135385,7.054726671353851,results/baseline/primary/repeat-0/HumanEval_82.json,results/dflash15/primary/repeat-0/HumanEval_82.json,0f23cb558e3bad8b666da38427f72620f0dbe81b3e483741f3111d1adf4b3074,a1d13070472587f8cd25ad72466a4121d66c23a9b586eb7f79775b289d4be84f
HumanEval/83,humaneval_plus,0,True,True,False,stop,stop,419,387,5.316603394140773,4.910562084803053,results/baseline/primary/repeat-0/HumanEval_83.json,results/dflash15/primary/repeat-0/HumanEval_83.json,4d0f285a0f617b0c226ad20259ba962ecc074f4f9d3c2775566b2aa0ea995d2e,a2796a650303e3bd582f39668b6a0084cd643035ca9fb4b2a266305149f7a859
HumanEval/84,humaneval_plus,0,True,True,True,stop,stop,224,224,6.714926429065342,6.7149264290653425,results/baseline/primary/repeat-0/HumanEval_84.json,results/dflash15/primary/repeat-0/HumanEval_84.json,720eee70555f787f0d283837918ff430e64c7527e017ce6f844cab859d781b98,575f8eeb627d4ba7cc4df9ec16cfd5652b8b01ea3834b16144e1bfad064863b2
HumanEval/85,humaneval_plus,0,True,True,True,stop,stop,102,102,7.257797684379939,7.257797684379939,results/baseline/primary/repeat-0/HumanEval_85.json,results/dflash15/primary/repeat-0/HumanEval_85.json,68baf52e6b49b49814698a61f8d6e75ab647951a306016e175a5ac8b421937f8,96f13818a58f38e46492042ea85fbd6d6f371d879c293e2bff4273cf20a83949
HumanEval/86,humaneval_plus,0,False,True,False,stop,stop,323,429,3.213902945012538,4.268620320155971,results/baseline/primary/repeat-0/HumanEval_86.json,results/dflash15/primary/repeat-0/HumanEval_86.json,f0eb2e3e4549cbb1dd0af49eaf01d868780818c801476c04a784a02c493e3ae3,0d27a51cc67bdf884a21a33fbe587647e40f3006018b4d0a2d3cad193b003e9b
HumanEval/87,humaneval_plus,0,True,True,True,stop,stop,367,367,7.18734404683825,7.18734404683825,results/baseline/primary/repeat-0/HumanEval_87.json,results/dflash15/primary/repeat-0/HumanEval_87.json,624120942239bfd823c427d9200c676900c14151b50f18a816bde9afe90df04f,3f8ff5074601a6ac68e416c5a8504339540420afbc8cdaa66858cc42035fa136
HumanEval/88,humaneval_plus,0,True,True,False,stop,stop,348,339,6.537858496318145,6.368775948999572,results/baseline/primary/repeat-0/HumanEval_88.json,results/dflash15/primary/repeat-0/HumanEval_88.json,fcbb90178f711e0b45c8458d7c6af8012ee4721c0b2a5b0d90154f055d1bfa56,41f7af35db9abed7fe4950d093b05d0018c508a27ba404bc9997423fd89101bc
HumanEval/89,humaneval_plus,0,True,True,False,stop,stop,252,289,5.059842253811196,5.8027556006009355,results/baseline/primary/repeat-0/HumanEval_89.json,results/dflash15/primary/repeat-0/HumanEval_89.json,d0463a757f18fcb254e93fff1f32bf70f0395c3a86a829da92302d86174face1,47ce6be9e132460b6161df045026a2a16baebd6f75a4fc49b7fd3c3b57f73eda
HumanEval/90,humaneval_plus,0,True,True,False,stop,stop,182,178,7.047603412839489,6.892711030139719,results/baseline/primary/repeat-0/HumanEval_90.json,results/dflash15/primary/repeat-0/HumanEval_90.json,b4a419e295d5d5bcb4de10db50e882b3d281f74f6d24ee031e3b9de36d22ba8f,9147884d96198708c6474ab1d65c53b4c1911ed8e438ac7dcaf393bb1c477d33
HumanEval/91,humaneval_plus,0,False,False,False,stop,stop,333,333,4.206418262588841,4.206418262588841,results/baseline/primary/repeat-0/HumanEval_91.json,results/dflash15/primary/repeat-0/HumanEval_91.json,ef18ea039570902a2874ad9708db595e654ecaa4a65f08e54eee4b2bc9b6b637,80412c6e4713846a7b6c3f04cf6d84c3826cd527697e4691b5e2385ba2877832
HumanEval/92,humaneval_plus,0,True,True,False,stop,stop,273,338,3.6190246295318493,4.480697160372766,results/baseline/primary/repeat-0/HumanEval_92.json,results/dflash15/primary/repeat-0/HumanEval_92.json,63383ce64d07bcc0b43473e982156e06c289f7af9ce4f78121492355fe7fe09f,ea34fbe8c36dded040f642111e15ae8adcd77d5e5107bf325e739a0e6164e90b
HumanEval/93,humaneval_plus,0,True,True,False,stop,stop,359,385,4.6035010497280044,4.936902239959002,results/baseline/primary/repeat-0/HumanEval_93.json,results/dflash15/primary/repeat-0/HumanEval_93.json,2cda380952566b76b25d551b70e4e3d41fe5bef3a613efacf357fc134d51ace7,471a346d759c80be7c532d1237133b4fa1572b7f7a6dabb030ac60f0e7c428b4
HumanEval/94,humaneval_plus,0,True,True,True,stop,stop,484,484,6.802590895748177,6.802590895748176,results/baseline/primary/repeat-0/HumanEval_94.json,results/dflash15/primary/repeat-0/HumanEval_94.json,6d8cc709ca15e571ab5661f04127401d86f6a080858f74395606ccdfb775a202,86a4ceac8f97b71cdb719f26ed2414cec5db7c567d6f9e2eeb1592b69f2d3b32
HumanEval/95,humaneval_plus,0,True,True,True,stop,stop,284,284,7.548662066425774,7.548662066425775,results/baseline/primary/repeat-0/HumanEval_95.json,results/dflash15/primary/repeat-0/HumanEval_95.json,80c6c0a58ae3926e18f1fcb8a704ba55bab4f5d374939ecdcea50e0aaf3c3cba,707d55598a148b108d0024952e5a174ffa6d729394d448a76363e4e27667e510
HumanEval/96,humaneval_plus,0,True,True,True,stop,stop,298,298,8.242134401853221,8.242134401853221,results/baseline/primary/repeat-0/HumanEval_96.json,results/dflash15/primary/repeat-0/HumanEval_96.json,23ab5f0bd5e8cc3d34ac4ac22b7c8af660669614bad6bc84165f787bcf2b461a,5c209f4f619d0969bf6014abfab848d5fe8c940a40ed6d5e2f4bcab94d9bad07
HumanEval/97,humaneval_plus,0,True,True,True,stop,stop,153,153,7.050471579220019,7.050471579220019,results/baseline/primary/repeat-0/HumanEval_97.json,results/dflash15/primary/repeat-0/HumanEval_97.json,9342dbedbe625820b35e846f2f4cb4112793c9aace22db8b06847997b3b39f98,ed5ffa2f705d702a74b34f70603266924b4f29227f9922450f031fac55859603
HumanEval/98,humaneval_plus,0,True,True,True,stop,stop,132,132,7.096466022543629,7.096466022543629,results/baseline/primary/repeat-0/HumanEval_98.json,results/dflash15/primary/repeat-0/HumanEval_98.json,709ac82d664aae7d5a1e4b9e7c0b379a73ceef6f9a953e4f71a259de05e7b610,7c1b5d9c1a64075df6812dde67f4c4420571fe17d4db12e9629dc25360c6c941
HumanEval/99,humaneval_plus,0,True,True,True,stop,stop,248,248,5.730290119918222,5.730290119918222,results/baseline/primary/repeat-0/HumanEval_99.json,results/dflash15/primary/repeat-0/HumanEval_99.json,5e690122d90a4625f7fa33d5c2ffbff6a1a4564d375b0dd679544ab1399f4ded,f58c545251f61adcdf5237aa340a27db2e9b67c66c584c4393dd95ad36e25999
HumanEval/100,humaneval_plus,0,True,True,True,stop,stop,236,236,6.848918324095118,6.848918324095118,results/baseline/primary/repeat-0/HumanEval_100.json,results/dflash15/primary/repeat-0/HumanEval_100.json,4212e5e63613a16a0dfa473398ff4aa8fafd194c17a2c2cc6b12c61af6f9d5d5,00860958091b39884720e64eb89c5928af49a63e9ac57ac5018b7b8c971eaf61
HumanEval/101,humaneval_plus,0,True,True,True,stop,stop,183,183,5.778445549657627,5.778445549657627,results/baseline/primary/repeat-0/HumanEval_101.json,results/dflash15/primary/repeat-0/HumanEval_101.json,bf060bd915179ec251af5940b29f4124697476b77edca8a650607b7371223d7e,1fc0afe9570746c76b22bbbc64a073f6894da4088872611635c1f7ba0022c62c
HumanEval/102,humaneval_plus,0,True,True,True,stop,stop,167,167,6.492643668426088,6.492643668426089,results/baseline/primary/repeat-0/HumanEval_102.json,results/dflash15/primary/repeat-0/HumanEval_102.json,7e4436fbd2016e743f94e90165d0c3b774c5477a92c1ca5a1e69b9da9271ed83,aa8d3b641a07716ffc98cffc14609e4706fe3c7dd32d6d1fe532e06b024d0502
HumanEval/103,humaneval_plus,0,True,True,True,stop,stop,270,270,6.239753999729617,6.239753999729617,results/baseline/primary/repeat-0/HumanEval_103.json,results/dflash15/primary/repeat-0/HumanEval_103.json,d4528636aff2d1182a1fd05f27b76b1649bbbe8494a36e1b4b4e94161bc93f62,64f869c946ffc6c8a37b31335692e8f07d82cceac150d7dbfc1e28889f892c27
HumanEval/104,humaneval_plus,0,True,True,True,stop,stop,196,196,6.2150837011305216,6.2150837011305216,results/baseline/primary/repeat-0/HumanEval_104.json,results/dflash15/primary/repeat-0/HumanEval_104.json,a6b059d69b9043b27a96845e3c49ff2e033dfc19306edac8ecedcf131cc83811,9243cc26ce811136085cbd6d928fd5853109d245c3247d79dd54cf8feec64dab
HumanEval/105,humaneval_plus,0,True,True,True,stop,stop,474,474,7.7458999450514865,7.7458999450514865,results/baseline/primary/repeat-0/HumanEval_105.json,results/dflash15/primary/repeat-0/HumanEval_105.json,40e938e9cf9314a5f69b095310632f6f859d693dd44a8a310f02f2cb41d40055,dda10e41384362390359e090206e2ce7c13aa7e127cd4c5494a8c692f5262b45
HumanEval/106,humaneval_plus,0,True,True,True,stop,stop,241,241,7.277956672845377,7.277956672845378,results/baseline/primary/repeat-0/HumanEval_106.json,results/dflash15/primary/repeat-0/HumanEval_106.json,8fb434fe0adac7393aef171806a67c286a76e49a2bb03b0b8bcecb69aa593168,2f0a2c940288771d38dfd01ced494073376fbed8d72cdb15df04372427cd7db1
HumanEval/107,humaneval_plus,0,True,True,True,stop,stop,327,327,8.54724566513028,8.54724566513028,results/baseline/primary/repeat-0/HumanEval_107.json,results/dflash15/primary/repeat-0/HumanEval_107.json,106bc48f356225af2156d510c502a68b6a430b72e3bfac130b95a4898f6cf49e,170d73c06483277ccbbba83a77d7fad65975da30ec271d6d9a7e32f7f89bb249
HumanEval/108,humaneval_plus,0,True,True,False,stop,stop,317,306,5.03505926891385,4.860341123935767,results/baseline/primary/repeat-0/HumanEval_108.json,results/dflash15/primary/repeat-0/HumanEval_108.json,86993087e88fe91f10639f179a6a527f5b958db6e9b4095655586fd9427f95f6,cdde8aa41d57d4ef0248be8478f145a9a5100eb3e9b3cdc43635a6658f146f8d
HumanEval/109,humaneval_plus,0,True,True,True,stop,stop,443,443,5.176025521209609,5.176025521209609,results/baseline/primary/repeat-0/HumanEval_109.json,results/dflash15/primary/repeat-0/HumanEval_109.json,ba09784e78e642dcd4ae7d49e2087299770fe025dcd4c530e3a6fd89e7a09451,e138c96717c0390aad79577175344a6182c6acddf7687d00c2f5e6545b880b3c
HumanEval/110,humaneval_plus,0,True,True,True,stop,stop,352,352,6.759863921301418,6.759863921301418,results/baseline/primary/repeat-0/HumanEval_110.json,results/dflash15/primary/repeat-0/HumanEval_110.json,9e9f9270b79c206c6c220d717182a5232c83961053af500546651d1241d08228,644f323ba63a7d8254191493eec11e3376a605c25e385e3055e900f3d5fff4a1
HumanEval/111,humaneval_plus,0,True,True,False,stop,stop,287,288,6.803898219906797,6.827605182345497,results/baseline/primary/repeat-0/HumanEval_111.json,results/dflash15/primary/repeat-0/HumanEval_111.json,fccb7c349df09dde7690291597ba3e5894fcbcb3b2be1cbef5b98785f78ac1e9,7c57f8a662988b064d41c297007628910d4e22ebead7832065d56be530bd7d5d
HumanEval/112,humaneval_plus,0,True,True,True,stop,stop,258,258,6.142479420668933,6.142479420668933,results/baseline/primary/repeat-0/HumanEval_112.json,results/dflash15/primary/repeat-0/HumanEval_112.json,3a1c4ca706f9f2e21f89b230348f5bcf9a9ff37b6c8a79134a3906bb3181c15a,18bef22c0f56575931f958de6ea313047950faf408f6102278e6b3d101228bc1
HumanEval/113,humaneval_plus,0,True,True,True,stop,stop,511,511,5.544094099433396,5.544094099433397,results/baseline/primary/repeat-0/HumanEval_113.json,results/dflash15/primary/repeat-0/HumanEval_113.json,d5fecc9081aa7332b97d5473981662500250f4bbba353f9fa55023bebb17dc42,62dcbab71079f7c7d2ec57988d10b946f814a4f8bd5891995684f9077e49e0b3
HumanEval/114,humaneval_plus,0,True,True,True,stop,stop,214,214,5.182013224682738,5.182013224682738,results/baseline/primary/repeat-0/HumanEval_114.json,results/dflash15/primary/repeat-0/HumanEval_114.json,60835fa79bd6de6ce23c94eeaf7281669204f006828c1c80e2cced054a08e948,4f4671bd29e3cacb2911682ae7c418a810d7624d319876becb6b8d72be2f2ab0
HumanEval/115,humaneval_plus,0,True,True,True,stop,stop,413,413,7.793141232289332,7.793141232289331,results/baseline/primary/repeat-0/HumanEval_115.json,results/dflash15/primary/repeat-0/HumanEval_115.json,c73261e475d535438718dedca6d9dd9526bc694d588a5497fb153b9e1867a1d7,4bf0e9b07b00ef6a26dfa2f70b85acf2208eca83483e0be830dab031ba034696
HumanEval/116,humaneval_plus,0,True,False,False,stop,stop,2027,973,7.1982845016769,3.4553186088463854,results/baseline/primary/repeat-0/HumanEval_116.json,results/dflash15/primary/repeat-0/HumanEval_116.json,a2be08c030592ca03867edc6c1c3f202dd64523b623816253cdeea24b1cfa22d,4518f83c42ee42e9c01f6fd4c92da07e42c1c53f600d49f6261c1ab6cda226c8
HumanEval/117,humaneval_plus,0,True,True,True,stop,stop,302,302,7.715344724613293,7.715344724613293,results/baseline/primary/repeat-0/HumanEval_117.json,results/dflash15/primary/repeat-0/HumanEval_117.json,f68cf226b1f4742e3499a4dcf7c1cdc99c306757cfabadd6a2492e197978cdae,464728a78e708c4e67c647d90e6dac40207a70880b1368c92ca445d93021d934
HumanEval/118,humaneval_plus,0,True,True,False,stop,stop,393,425,4.5014819005939986,4.868014777996055,results/baseline/primary/repeat-0/HumanEval_118.json,results/dflash15/primary/repeat-0/HumanEval_118.json,c105aa6d4c920c53a655aa8a4b1bdc94889c628c4c3e50ff28a270b688be83a2,d230b588bdd5570f53de0590d85f86d9a857e208156e6acf50d36bae540a4910
HumanEval/119,humaneval_plus,0,True,True,True,stop,stop,317,317,6.4767480102697705,6.476748010269771,results/baseline/primary/repeat-0/HumanEval_119.json,results/dflash15/primary/repeat-0/HumanEval_119.json,7ebe1ed28e9d1f37f36e81f30b3083baa9a323c8267249d46394424bf0a31dc4,70c053245f2f0f66f20e3c3eb8a0b82a7a42b32bcda16c570e3152fe2971d553
HumanEval/120,humaneval_plus,0,True,True,True,stop,stop,300,300,7.890091526878701,7.890091526878701,results/baseline/primary/repeat-0/HumanEval_120.json,results/dflash15/primary/repeat-0/HumanEval_120.json,4e0f02b99de6a2fd20c54916a30b48a4c4148789dfab015cda09e31426722b5d,78f720eeff0bd65919246e47300668b26ab344898b47f51501160798da5b2ba9
HumanEval/121,humaneval_plus,0,True,True,True,stop,stop,150,150,6.9221482077167025,6.922148207716702,results/baseline/primary/repeat-0/HumanEval_121.json,results/dflash15/primary/repeat-0/HumanEval_121.json,e163dc997506ec0455c8c31e274e8018ab229188aebd72138e94f0728831c5c6,ad2c6239abe37b3f73be8485cb6fbe1d4e753d8a0dae875d69245a2dc1fd4970
HumanEval/122,humaneval_plus,0,True,True,True,stop,stop,268,268,5.3604801444510395,5.3604801444510395,results/baseline/primary/repeat-0/HumanEval_122.json,results/dflash15/primary/repeat-0/HumanEval_122.json,add9ce504d9bf15988bd0064dcc278f5f13a2e147283ccf6f4d1e9e37f6be756,f59ae9c0446be79de46adce4dcb34fe756c9f7b6c131a5d4f418a23d60cb4a7c
HumanEval/123,humaneval_plus,0,True,True,True,stop,stop,329,329,7.284980623357227,7.284980623357227,results/baseline/primary/repeat-0/HumanEval_123.json,results/dflash15/primary/repeat-0/HumanEval_123.json,b0bbe03fe63d8f5eb202af7b5602d56c73195dbc48306742996e40b4dfe24b44,22ad69534c62e6d101bc72de330282302adea46a4ceba98ffe9947f69540b310
HumanEval/124,humaneval_plus,0,True,True,True,stop,stop,760,760,7.215992374359943,7.215992374359944,results/baseline/primary/repeat-0/HumanEval_124.json,results/dflash15/primary/repeat-0/HumanEval_124.json,011e79858225b12af1d10730fd64fbfb3feff27859ef8b9f6a12ab987a0489a2,12c2e261e0938bd5787ec3d8975368d957cd3bb35d501745ce587f78655993c8
HumanEval/125,humaneval_plus,0,True,True,True,stop,stop,324,324,5.26718367886243,5.26718367886243,results/baseline/primary/repeat-0/HumanEval_125.json,results/dflash15/primary/repeat-0/HumanEval_125.json,1ecb7930caa35cd7d3d21eb436de5283eb8e424bc7aa82750e8fb3e7a88622d8,44df57f7cb9bf26796407f5b6e42d5057003e0777672a80820d9a5756aa5d011
HumanEval/126,humaneval_plus,0,True,True,False,stop,stop,518,367,9.898226605504494,7.012836224363222,results/baseline/primary/repeat-0/HumanEval_126.json,results/dflash15/primary/repeat-0/HumanEval_126.json,16768bde909fcdc124e4d57d530321d1b16620b2254e6030ae5b049acfd7c6e7,550d0333b7dc9b01bf3be4713934936ad8dcd24bbb80fec7ac6ed67b16565256
HumanEval/127,humaneval_plus,0,True,True,True,stop,stop,576,576,5.879181853807058,5.879181853807058,results/baseline/primary/repeat-0/HumanEval_127.json,results/dflash15/primary/repeat-0/HumanEval_127.json,441b15b6e3a5229b421b3bdaa2d460f3deacb4207f18cd5010d84a68d666a7d7,77be1698a5aad1df431c6ac33127d1c1420f2a8d44e3ebfb5f2bd6b0a342839a
HumanEval/128,humaneval_plus,0,True,True,False,stop,stop,237,237,6.3525880162587605,6.352588016258761,results/baseline/primary/repeat-0/HumanEval_128.json,results/dflash15/primary/repeat-0/HumanEval_128.json,1588d20823038ccf68371645485f767d0619608226b03d785c0f2ddad6bd62a9,aecb6d1847a13e558da9c3887a088dae3a32971510d42b7f5b3d6bc8f0bd0411
HumanEval/129,humaneval_plus,0,True,True,False,stop,stop,1246,971,5.605815078620159,4.368576598186336,results/baseline/primary/repeat-0/HumanEval_129.json,results/dflash15/primary/repeat-0/HumanEval_129.json,83a86c3fa22714196c070b940f0e285a4913ef569ba6902b5b38cce33514d8f7,7129bc1958929df6bbc1d2fbade06f50754263639968b72ef99de2ef99a30a1c
HumanEval/130,humaneval_plus,0,True,True,False,stop,stop,1057,1581,2.6505878310759883,3.96459731403135,results/baseline/primary/repeat-0/HumanEval_130.json,results/dflash15/primary/repeat-0/HumanEval_130.json,14bf514fa0c8d696f04d97d7d1cce0e98ee8481ca08802ad44f96869db09b3e0,d8f3319fd5778ea851d6aae6c01262c0357506b89d4955b2477b4e0c5b0c1137
HumanEval/131,humaneval_plus,0,True,True,True,stop,stop,146,146,7.277281658067196,7.277281658067197,results/baseline/primary/repeat-0/HumanEval_131.json,results/dflash15/primary/repeat-0/HumanEval_131.json,02dd5780bd950c10db7b384096752efe27f9fec1a5010114df81d228c57d1c19,7d12ed00ce096b09c16c0032eb09828c19c287617e22866ad11d009d35cbd9cb
HumanEval/132,humaneval_plus,0,False,False,False,stop,stop,708,699,3.6857752121756846,3.638922137444638,results/baseline/primary/repeat-0/HumanEval_132.json,results/dflash15/primary/repeat-0/HumanEval_132.json,dd82e24c37ac36f744d51703b916eaffe6e25a852acd886b20355ed05009d19b,bddd1240bca29b867f554c2fc314a774e4f991fca83824767cf7caa008ef8414
HumanEval/133,humaneval_plus,0,True,True,True,stop,stop,202,202,6.972516882040111,6.972516882040111,results/baseline/primary/repeat-0/HumanEval_133.json,results/dflash15/primary/repeat-0/HumanEval_133.json,c8ba34e5c9395e6d3acb160e87169ed487cd3a9b73adfb9cc4188085f3c05c58,36c6ff13ff4178624c75db0f013403ef8ebd60bdba396f2e3c4c41bd8f5470fb
